TPERIOD,	K_LINE,	D_LINE, RSI_LINE,R_LINE,TREND
1749,0,0,2.56,-0.00277835673007479,0
1750,0.02,0.01,2.6,-0.00303303951202154,0
1751,0,0.01,2.54,-0.00321498711886472,0
1752,0,0.01,1.95,-0.00351485587941599,0
1753,0,0,1.73,-0.00381054469311951,0
1754,0,0,1.37,-0.00421867705806674,0
1755,0,0,1.22,-0.00460838770080546,0
1756,0,0,1.17,-0.00490711569465544,0
1757,0,0,1.14,-0.00510706939455679,0
1758,0,0,1.14,-0.00521211526049421,0
1759,0,0,1.06,-0.00529868189347333,0
1760,0,0,0.96,-0.00539894265759024,0
1761,0,0,0.88,-0.00549858218226885,0
1762,0,0,0.88,-0.00551480232111534,0
1763,0,0,0.84,-0.00549919399276636,0
1764,0,0,0.7,-0.00559583295737551,0
1765,0,0,0.7,-0.00560854807292196,0
1766,2.2,0.73,7.61,-0.00549174126842151,0
1767,1.1,1.1,7.33,-0.00536976870448075,0
1768,0.65,1.32,7.22,-0.00522629697344099,0
1769,0,0.58,6.07,-0.00520015930399806,0
1770,1.05,0.57,9.44,-0.00508920714614946,0
1771,1.05,0.7,9.44,-0.00494460341600565,0
1772,1.05,1.05,9.44,-0.0047752175034163,0
1773,12.78,4.96,39.66,-0.00423382849594527,0
1774,9.41,7.75,35.95,-0.00386322812906406,0
1775,9.41,10.53,35.95,-0.00352883341988555,0
1776,4.21,7.68,30.79,-0.00338374505308628,0
1777,4.21,5.94,30.79,-0.00323159442468499,0
1778,4.41,4.27,31.23,-0.00306952776501207,0
1779,4.21,4.27,31.02,-0.00291372286327086,0
1780,3.73,4.11,30.49,-0.00277292086859462,0
1781,2.38,3.44,28.98,-0.00267173611915236,0
1782,2.1,2.74,28.66,-0.0025705941119085,0
1783,0.92,1.8,27.29,-0.0024979178544072,0
1784,0,1.01,26.25,-0.00244037775171812,0
1785,0,0.31,26.22,-0.0023681297902304,0
1786,0,0,23.83,-0.00234766970031162,0
1787,0,0,23.82,-0.00230510185661246,0
1788,0,0,23.82,-0.00224568021422868,0
1789,0,0,21.81,-0.00222441905573187,0
1790,0,0,21.45,-0.00219192031976449,0
1791,0,0,21.33,-0.00214467089402378,0
1792,0,0,21.33,-0.00208326830563306,0
1793,0,0,21.33,-0.00201146526564463,0
1794,0,0,21.33,-0.00193232283860225,0
1795,0,0,21.33,-0.00184832481836558,0
1796,35.28,11.76,80.47,-0.000647698985615598,1
1797,10.09,15.12,50.99,-0.000494853365012981,1
1798,15.14,20.17,54.58,-0.000210313724969014,1
1799,24.86,16.69,60.57,0.000320810154674755,1
1800,25.23,21.74,60.78,0.000744196503749006,1
1801,28.51,26.2,62.7,0.00116978619994776,1
1802,25.02,26.25,59.38,0.00138004207373733,1
1803,15.7,23.08,51.53,0.00123693256276994,1
1804,15.7,18.81,51.53,0.00111076571572995,1
1805,25.23,18.88,58.1,0.00129770120733198,1
1806,20.19,20.37,53.93,0.00127155306765119,1
1807,39.95,28.46,64.64,0.00185455782772789,1
1808,33.83,31.32,59.99,0.00209797383308657,1
1809,59.55,44.44,69.81,0.00306489346252472,1
1810,55.87,49.75,67.27,0.00367020964734356,1
1811,50.72,55.38,63.77,0.0039417877277259,1
1812,50.97,52.52,63.86,0.00411649163253356,1
1813,60.55,54.08,67.5,0.00450157376046184,1
1814,56.51,56.01,64.56,0.00462673346180322,1
1815,68.88,61.98,69.02,0.00505197473291044,1
1816,70.64,65.34,69.61,0.00538029354160144,1
1817,66.6,68.71,66.49,0.00545128973636558,1
1818,60.75,66,62.16,0.00526544057009221,1
1819,70.64,66,66.18,0.00536261491561032,1
1820,64.59,65.33,61.84,0.00519161465797157,1
1821,67.02,67.42,62.51,0.00504600828217534,1
1822,72.14,67.92,63.72,0.00495667971228097,1
1823,68.78,69.32,61.2,0.00473200627906706,1
1824,72.12,71.01,62.77,0.00459954293854423,1
1825,68.73,69.88,60.11,0.00434450130245169,1
1826,68.11,69.65,59.61,0.00407697625286239,1
1827,68.76,68.54,59.98,0.00384008696759818,1
1828,66.02,67.63,57.56,0.00353057401099401,1
1829,66.86,67.21,58.11,0.0032723261283841,1
1830,66.65,66.51,57.91,0.0030265167017742,1
1831,66.64,66.72,57.9,0.00279937754678768,1
1832,59.23,64.17,50.59,0.00237239971377819,1
1833,52.59,59.49,45.09,0.00181570295561638,1
1834,53.11,54.98,45.59,0.00137369110375,1
1835,52.95,52.88,45.45,0.00100659914560931,1
1836,58.18,54.75,50.66,0.000861435154073558,1
1837,56.57,55.9,47.73,0.000645869254414529,1
1838,56.57,57.11,47.73,0.000469474509717425,1
1839,55.12,56.09,46.33,0.000284363684767171,1
1840,60.22,57.3,51.71,0.000282294261633206,1
1841,61.09,58.81,51.23,0.000264723211130195,1
1842,60.99,60.77,51.1,0.000244819176585524,1
1843,61.44,61.17,50.48,0.000211890806081632,0
1844,59.09,60.51,47.27,0.000108065673282096,0
1845,59.09,59.87,47.27,0.0000254651154051742,0
1846,59.32,59.16,47.58,-0.0000333710463268283,0
1847,59.32,59.24,47.58,-0.000079092717706031,0
1848,61.07,59.9,47.95,-0.000107768500195781,1
1849,63.11,61.16,50.33,-0.0000891437469137578,1
1850,65.47,63.22,52.75,-0.0000321744141283926,1
1851,66.25,64.94,52.75,0.0000128228921889207,1
1852,65.25,65.66,50.93,0.0000218160360047594,0
1853,67.35,66.29,50.61,0.0000241154345843793,0
1854,67.5,66.7,50.56,0.0000249549656294431,0
1855,62.73,65.86,42.32,-0.0000938769595199372,0
1856,61.58,63.93,40.61,-0.000214491155325294,0
1857,60,61.44,38.31,-0.000346080043904788,0
1858,61.25,60.94,41.14,-0.000414193409936811,0
1859,61.25,60.83,41.14,-0.000462856165062185,0
1860,61.25,61.25,41.14,-0.000495721571678706,0
1861,59.97,60.82,38.84,-0.000547922242858604,0
1862,57.51,59.57,34.83,-0.000644222695063486,0
1863,55.02,57.5,31.29,-0.00077495680208578,0
1864,30.02,47.52,14.95,-0.00149513727001192,0
1865,45.41,43.48,36.79,-0.00165801301841288,0
1866,30.92,35.45,28.82,-0.00215239626261907,0
1867,30.86,35.73,28.79,-0.00251736659981396,0
1868,28.11,29.96,27.59,-0.00284237679771337,0
1869,25.64,28.2,26.51,-0.00312576568019766,0
1870,25.95,26.57,26.68,-0.00330939398043064,0
1871,32.98,28.19,34.38,-0.00325836275195107,0
1872,33.01,30.65,34.38,-0.00318139841393301,0
1873,27.19,31.06,31.03,-0.00322457347533522,0
1874,21.65,27.28,28.14,-0.00335882702145708,0
1875,21.94,23.59,28.14,-0.00342611132297032,0
1876,25.83,23.14,32.95,-0.00334913086755014,0
1877,24.45,24.07,32.08,-0.00328473672754416,0
1878,24.62,24.97,32.06,-0.00319806807266401,0
1879,25.62,24.9,32.02,-0.00309509812105536,0
1880,25.35,25.2,31.81,-0.00298607650911075,0
1881,22.16,24.38,29.66,-0.00293746805363737,0
1882,21.48,23,29.2,-0.00288116060181089,0
1883,22.16,21.93,30.35,-0.00278918351415985,0
1884,23.05,22.23,31.91,-0.00266571150232852,0
1885,21.43,22.21,30.57,-0.00257462623080121,0
1886,21.26,21.91,30.43,-0.00247759425805941,0
1887,20,20.9,29.32,-0.00240140016976123,0
1888,23.99,21.75,37.1,-0.00222590871603056,0
1889,23.99,22.66,37.1,-0.00206305410722026,0
1890,22.85,23.61,35.8,-0.0019371185060285,0
1891,23.92,23.59,38,-0.00179268051871078,0
1892,24.28,23.69,38.76,-0.00165116689049698,0
1893,22.86,23.69,36.83,-0.00155304473114618,0
1894,24.52,23.88,40.54,-0.00142164895351778,0
1895,19.85,22.41,34.42,-0.00140608386429561,0
1896,19.97,21.44,34.69,-0.0013752326638809,0
1897,20,19.94,34.77,-0.00133471496473813,0
1898,25.71,21.89,46.95,-0.00116107704495945,0
1899,25.94,23.88,47.38,-0.0010066023608467,0
1900,28.28,26.64,51.64,-0.000822249226649861,0
1901,28.28,27.5,51.64,-0.000668447292790079,0
1902,28.28,28.28,51.64,-0.000540269848484097,1
1903,28.28,28.28,51.64,-0.000433691876044286,1
1904,28.28,28.28,51.64,-0.000345250514133446,1
1905,42.85,33.14,72.05,0.0000509439495577762,1
1906,47.44,39.52,75.54,0.000461849796771259,1
1907,57.14,49.14,80.97,0.00099223211778396,1
1908,45.14,49.9,62.5,0.00113106507539253,1
1909,45.14,49.14,62.5,0.0012268407573138,1
1910,45.14,45.14,62.5,0.00128782696759788,1
1911,45.14,45.14,62.5,0.00132088616740503,1
1912,44.86,45.05,62.05,0.00132547482686821,1
1913,53.42,47.81,69.25,0.00150252759999952,1
1914,50.66,49.65,64.98,0.00156323674476581,1
1915,53.41,52.5,67.15,0.00165323802410248,1
1916,52.49,52.19,65.69,0.00168479512058368,1
1917,57.15,54.35,69.35,0.00179258227625607,1
1918,77.14,62.26,79.47,0.0022948965300493,1
1919,81.04,71.78,80.81,0.00274661831451769,1
1920,99.88,86.02,85.65,0.00347921040576255,1
1921,100,93.64,85.68,0.00401382277634211,1
1922,100,99.96,88.57,0.00474003331290539,1
1923,77.82,92.61,65.91,0.00469406731705692,1
1924,73.06,83.63,62.23,0.00448454471399865,1
1925,73.16,74.68,62.28,0.00427190013365229,1
1926,67.53,71.25,57.85,0.00391457107432541,1
1927,78.58,73.09,63.35,0.0038687749230722,1
1928,78.62,74.91,63.38,0.00378985459276994,1
1929,78.58,78.59,63.34,0.00368368403214014,1
1930,82.96,80.06,65.56,0.00366896751288136,1
1931,83.75,81.76,65.96,0.00363532989759825,1
1932,82.96,83.22,65.15,0.00354769507002242,1
1933,85.94,84.22,66.82,0.00351363153632787,1
1934,90.2,86.37,69.1,0.00355403185913188,1
1935,95.72,90.62,71.8,0.00368372890433184,1
1936,100,95.31,75.42,0.00395983453806137,1
1937,93.35,96.36,68.68,0.00397681570614199,1
1938,93.35,95.56,68.68,0.00394465835509362,1
1939,100,95.56,71.62,0.00402800241871942,1
1940,100,97.78,71.62,0.00404715371630606,1
1941,100,100,71.62,0.0040158874852778,1
1942,100,100,74.18,0.00407462649918378,1
1943,98.4,99.47,72.17,0.00403701884757073,1
1944,87.78,95.39,60.49,0.00371605849221408,1
1945,79.12,88.43,52.97,0.0032220550929158,1
1946,71.28,79.39,47.24,0.00261615427687181,1
1947,71.25,73.88,47.22,0.00211055106166105,1
1948,74.49,72.34,49.82,0.00176533522896782,1
1949,70.62,72.12,46.85,0.00138448425197357,1
1950,75.83,73.65,51.07,0.00119134840072566,1
1951,75.83,74.09,51.07,0.00102641665559651,1
1952,66.13,72.59,43.59,0.000659414728159078,0
1953,67.85,69.94,45.13,0.000404149356594176,0
1954,66.1,66.69,43.82,0.000158571208239117,0
1955,66.01,66.65,43.75,-0.0000379574211686509,0
1956,63.83,65.31,42,-0.000242455162638173,0
1957,63.79,64.54,41.96,-0.000400972194572643,0
1958,56.59,61.4,36.37,-0.000689291761249709,0
1959,59.79,60.06,40.19,-0.000832399113583778,0
1960,59.79,58.72,40.19,-0.000935171798525702,0
1961,54.58,58.05,36.1,-0.00112737001204498,0
1962,52.04,55.47,34.27,-0.00132479604659136,0
1963,53.23,53.28,35.92,-0.00143655601054339,0
1964,54.53,53.26,37.73,-0.00147742797404758,0
1965,49.75,52.5,33.92,-0.00160474035021271,0
1966,48.8,51.03,33.19,-0.00170879339766889,0
1967,46.06,48.2,31.14,-0.00183538597637422,0
1968,47.94,47.6,34.15,-0.00186959570028424,0
1969,57.99,50.66,47.39,-0.00163874924984993,0
1970,74.5,60.14,61.19,-0.00105136363037873,1
1971,71.74,68.08,58.43,-0.000644121223922602,1
1972,75.38,73.87,60.93,-0.000232476480963318,1
1973,81.07,76.06,64.53,0.000225884534827698,1
1974,82.22,79.56,65.23,0.000608859087365291,1
1975,76.01,79.77,58.54,0.000756274564021963,1
1976,77.36,78.53,59.51,0.000894766948365275,1
1977,75.83,76.4,57.85,0.000957072390601027,1
1978,75.82,76.34,57.84,0.000994759380425343,1
1979,73.57,75.07,55.23,0.000960474677705623,1
1980,73.57,74.32,55.22,0.000922543744852725,1
1981,81.11,76.08,61.92,0.00105835907651046,1
1982,79.78,78.15,60.22,0.00112169900324409,1
1983,79.77,80.22,60.2,0.00115825233905638,1
1984,79.75,79.77,60.16,0.00117304601556647,1
1985,79.75,79.76,60.17,0.00117131410607976,1
1986,79.75,79.75,60.17,0.00115659907765802,1
1987,79.77,79.76,60.2,0.00113250290325865,1
1988,79.77,79.77,60.2,0.00110071511844595,1
1989,79.77,79.77,60.2,0.001063265148583,1
1990,79.77,79.77,60.2,0.00102180683305451,1
1991,79.77,79.77,60.2,0.000977681140658337,1
1992,79.81,79.79,60.25,0.000932711469220893,1
1993,85.12,81.57,68.17,0.00101060531489495,1
1994,93.08,86,75.91,0.00124552829030995,1
1995,97.55,91.92,78.99,0.00151886040084183,1
1996,98.2,96.28,79.41,0.00173059424207555,1
1997,95.74,97.16,73.52,0.00181945670608962,1
1998,100,97.98,77.32,0.00198783538470727,1
1999,92.26,96,62.65,0.00191583963755833,1
2000,87.78,93.35,56.03,0.00173291686376423,1
2001,78.44,86.16,45.27,0.00135095368945858,1
2002,73.83,80.02,41.09,0.000928013582515375,1
2003,68.66,73.64,36.96,0.000464262478316204,1
2004,73.83,72.11,43.12,0.000216828379139714,1
2005,80.41,74.3,49.83,0.00017501954969992,1
2006,87.51,80.58,55.89,0.000307417723403752,1
2007,86.99,84.97,55.35,0.000395214325652692,1
2008,86.82,87.11,55.18,0.000455692809582043,1
2009,86.44,86.75,54.74,0.000488774318754466,1
2010,82.66,85.31,50.47,0.00042031700264672,1
2011,80.94,83.34,48.61,0.00032143020828902,1
2012,79.1,80.9,46.63,0.000197077450124882,1
2013,82.77,80.94,50.93,0.000183790609787561,1
2014,82.77,81.55,50.93,0.000171286236223777,1
2015,79.62,81.72,47.15,0.0000853119374658846,1
2016,83.33,81.91,51.69,0.000104395227424735,1
2017,83.16,82.04,51.47,0.000114007509470592,1
2018,79.62,82.04,47.02,0.0000370882238433567,1
2019,84.09,82.29,52.6,0.0000815361465208043,1
2020,84.05,82.59,52.54,0.000114372214059595,1
2021,86.38,84.84,55.38,0.000193688330995624,1
2022,81.99,84.14,49.39,0.000150385174433009,1
2023,81.99,83.46,49.39,0.000114741355225193,1
2024,86.36,83.45,55,0.000188249391471598,1
2025,86.33,84.89,54.95,0.000242873200834097,1
2026,86.29,86.33,54.9,0.000282085573812969,1
2027,86.2,86.27,54.73,0.000307296632938658,1
2028,84.35,85.61,51.49,0.000280064860646653,1
2029,84.28,84.94,51.39,0.00025411494543979,1
2030,84.09,84.24,51.02,0.000226372026079323,1
2031,81.84,83.41,46.86,0.000149219876270893,0
2032,81.87,82.6,46.91,0.0000876793300481528,0
2033,81.87,81.86,46.91,0.0000384563905773084,0
2034,81.87,81.87,46.91,-0.000000552539804369736,0
2035,81.73,81.82,46.59,-0.0000344550214900627,0
2036,81.73,81.78,46.59,-0.0000606259030228148,0
2037,81.89,81.78,47.11,-0.0000762921274981014,0
2038,81.7,81.77,46.62,-0.0000918462459263865,0
2039,80.69,81.43,46.62,-0.00010298674192514,0
2040,80.64,81.01,46.62,-0.000110542125846496,0
2041,80.19,80.51,46.62,-0.000115202411336186,0
2042,80.19,80.34,46.62,-0.000117541231326321,0
2043,80.47,80.28,47.79,-0.000111903633595528,0
2044,80.47,80.38,47.79,-0.00010621152947354,1
2045,80.47,80.47,47.79,-0.000100541573932197,1
2046,80.39,80.45,58.84,-0.0000347625392039265,1
2047,79.92,80.26,58.84,0.0000171651790129083,1
2048,83.1,81.14,66.66,0.000115087807632028,1
2049,83.11,82.04,66.69,0.00019071549874314,1
2050,88.23,84.81,75.41,0.000340294879755023,1
2051,89.94,87.09,77.53,0.000484496468437789,1
2052,89.94,89.37,77.53,0.000591877028241082,1
2053,89.94,89.94,77.53,0.000669210438345726,1
2054,89.19,89.69,77.53,0.000722138498231607,1
2055,89.19,89.44,77.53,0.000755354125337237,1
2056,88.96,89.11,77.59,0.000773371980686972,1
2057,88.96,89.04,77.59,0.000778665597337578,1
2058,100,92.64,87.97,0.000958244505951696,1
2059,100,96.32,87.97,0.00108787781843495,1
2060,99.99,100,87.94,0.00117682677031427,1
2061,90.31,96.77,63.36,0.00110961056083312,1
2062,90.31,93.54,63.36,0.00104430463381317,1
2063,90.31,90.31,63.36,0.000981239389066044,1
2064,90.35,90.32,63.41,0.000921140915457674,1
2065,90.35,90.34,63.42,0.000863620409680307,1
2066,90.35,90.35,63.41,0.000808651827190492,1
2067,97,92.57,71.83,0.000841193970795909,1
2068,97,94.78,71.83,0.000857087329720304,1
2069,97,97,71.83,0.000859761677462164,1
2070,97,97,71.83,0.000852052789500023,1
2071,90.35,94.78,54.86,0.000751577276283522,1
2072,91.91,93.09,57.4,0.000684179137485944,1
2073,91.91,91.39,57.4,0.000623576028775452,1
2074,91.91,91.91,57.4,0.00056898763523371,1
2075,93.47,92.43,60.2,0.000539572714587702,1
2076,98.14,94.51,67.17,0.000570010628087384,1
2077,100,97.2,71.65,0.000637356286243235,1
2078,100,99.38,71.65,0.000682828909149787,1
2079,100,100,71.65,0.000710655834095627,1
2080,100,100,71.63,0.000724285578566203,1
2081,100,100,71.63,0.000726702748847216,1
2082,100,100,71.63,0.000720310479431659,1
2083,100,100,71.63,0.000707090972385933,1
2084,100,100,71.63,0.000688674367503424,1
2085,100,100,71.63,0.000666396614358185,1
2086,100,100,71.63,0.000641348097760209,1
2087,100,100,76.41,0.000649724715015902,1
2088,100,100,76.41,0.000648878296622997,1
2089,100,100,78.66,0.000659882591135382,1
2090,100,100,78.94,0.000663438021309709,1
2091,99.78,99.93,77.6,0.000655646118978185,1
2092,98.33,99.37,69.33,0.000622391818045212,1
2093,95.7,97.93,57.38,0.000553577757385473,1
2094,93.88,95.97,50.87,0.000468746844746691,1
2095,93.88,94.49,50.87,0.000396933756350981,0
2096,84.87,90.88,30.76,0.000213770996069858,0
2097,84.87,87.88,30.76,0.0000677560003459823,0
2098,84.87,84.87,30.76,-0.000047465260582819,0
2099,84.87,84.87,30.76,-0.000137218542306517,0
2100,84.87,84.87,30.76,-0.000205988158105685,0
2101,86.79,85.51,38.3,-0.000231392060785752,0
2102,86.79,86.15,38.3,-0.000248662106671436,0
2103,84.82,86.14,33.9,-0.000286243850491987,0
2104,84.82,85.48,33.9,-0.000312432849743338,0
2105,84.82,84.82,33.9,-0.000329396071461353,0
2106,84.82,84.82,33.9,-0.000338936711853723,0
2107,84.82,84.82,33.9,-0.00034255234993281,0
2108,84.82,84.82,33.9,-0.000341484005620437,0
2109,84.31,84.65,33.9,-0.000336757509801674,0
2110,80.93,83.36,33.9,-0.000329218377279789,0
2111,74.85,80.03,33.9,-0.000319561190235001,0
2112,74.85,76.88,33.9,-0.000308354344560563,0
2113,74.85,74.85,33.9,-0.00029606088002774,0
2114,74.85,74.85,33.9,-0.000283056003993215,0
2115,74.85,74.85,33.9,-0.000269641824205328,0
2116,74.85,74.85,33.9,-0.000256059726586285,0
2117,75.59,75.09,38.43,-0.000236393422969545,1
2118,82.35,77.6,63.16,-0.000162773299485593,1
2119,86.98,81.64,71.58,-0.0000652493841182644,1
2120,97.22,88.85,81.6,0.0000959886544713846,1
2121,85.18,89.79,56.42,0.000122366967376964,1
2122,85.17,89.19,56.41,0.000141574726326077,1
2123,89.34,86.57,61.21,0.000189208940672481,1
2124,100,91.51,72.49,0.000342441309386262,1
2125,99.64,96.33,71.9,0.000455437816608079,1
2126,99.57,99.73,71.78,0.000538112320160466,1
2127,100,99.73,72.86,0.000609759671975577,1
2128,100,99.86,72.86,0.000658915545575167,1
2129,100,100,77.43,0.00074940090483675,1
2130,93.74,97.91,65.9,0.000754316813491539,1
2131,86.83,93.52,55.97,0.000686083143452761,1
2132,86.83,89.13,55.97,0.000624803616965706,1
2133,86.83,86.83,55.97,0.000569671201988107,1
2134,93.45,89.03,62.69,0.000580785848348131,1
2135,87.42,89.23,54.52,0.000527483800446219,1
2136,100,93.62,64.94,0.00059699887090481,1
2137,86.65,91.36,51.61,0.000521903789786956,1
2138,86.59,91.08,51.56,0.000456562834702651,1
2139,84.69,85.98,49.88,0.000382699211912617,1
2140,84.69,85.33,49.88,0.000320460918314632,1
2141,86.65,85.35,51.76,0.00028606549934028,1
2142,86.65,86,51.76,0.000255856804677902,1
2143,84.47,85.92,49.36,0.000209154823454787,1
2144,80.77,83.96,45.51,0.000136148679992451,0
2145,77.86,81.03,45.51,0.0000773876657652342,0
2146,73.83,77.49,45.51,0.0000304603275131932,0
2147,73.83,75.18,45.51,-0.00000665845283798056,0
2148,73.83,73.83,45.51,-0.0000356666788970104,1
2149,74.56,74.08,46.38,-0.0000530626150047283,1
2150,83.66,77.35,55.93,-0.00000451225345262748,1
2151,84.57,80.93,56.76,0.0000397296447333586,1
2152,100,89.41,90.43,0.00114128987225379,1
2153,55.28,79.95,57.39,0.00125803866872713,1
2154,69.37,74.88,62.16,0.00156882577710945,1
2155,71.05,65.23,62.68,0.00182121896119956,1
2156,82.35,74.26,66.08,0.0021805287408117,1
2157,82.35,78.59,66.08,0.00243658286015639,1
2158,88.19,84.3,67.84,0.00270297853683642,1
2159,95.56,88.7,69.95,0.00299909847387146,1
2160,97.25,93.67,70.46,0.00322487428857419,1
2161,97.25,96.69,70.46,0.00336458161184202,1
2162,97.25,97.25,70.46,0.00343541684306817,1
2163,97.25,97.25,70.46,0.00345158780461076,1
2164,97.41,97.3,70.51,0.0034271742629511,1
2165,97.41,97.36,70.51,0.0033689250308251,1
2166,99.68,98.16,71.44,0.00332017608622285,1
2167,100,99.03,71.97,0.00326387344527986,1
2168,100,99.89,72.1,0.00318730784040296,1
2169,100,100,73.56,0.00314162085704892,1
2170,100,100,73.56,0.00306998714702984,1
2171,100,100,78.47,0.00316980475107655,1
2172,100,100,78.47,0.00321168811068792,1
2173,100,100,78.47,0.00320777841270389,1
2174,100,100,78.47,0.00316808475924456,1
2175,100,100,81.41,0.00322141302342046,1
2176,100,100,84.43,0.00338495809923461,1
2177,100,100,86.3,0.00359826288566665,1
2178,100,100,86.29,0.00372386686422137,1
2179,100,100,87.4,0.00385758625828712,1
2180,100,100,87.4,0.00391807480734464,1
2181,100,100,87.4,0.00392061726518304,1
2182,100,100,87.5,0.00388379628198324,1
2183,100,100,89.71,0.00396551831835732,1
2184,100,100,90.8,0.00408069826716776,1
2185,100,100,90.79,0.00412401185528609,1
2186,100,100,92.01,0.00422978643000069,1
2187,100,100,93.72,0.00449305022405496,1
2188,100,100,93.93,0.00468077934653903,1
2189,100,100,94.18,0.00481474281889015,1
2190,99.91,99.97,93.92,0.00486185971470154,1
2191,99.28,99.73,92.07,0.00482597228386511,1
2192,100,99.73,92.5,0.00478962419638439,1
2193,100,99.76,92.5,0.00470643796051045,1
2194,99.9,99.97,92.17,0.00458489462857413,1
2195,99.9,99.93,92.17,0.00443738912164816,1
2196,99.9,99.9,92.17,0.00427124538220313,1
2197,100,99.93,92.25,0.004098270228413,1
2198,100,99.97,92.25,0.00391605360103372,1
2199,100,100,92.25,0.00372867706529996,1
2200,100,100,92.34,0.00354532186611481,1
2201,100,100,92.9,0.00339684658388406,1
2202,100,100,92.9,0.0032418169579771,1
2203,100,100,92.9,0.00308342101887675,1
2204,100,100,93.84,0.00298342852971786,1
2205,100,100,94.17,0.00289485770063046,1
2206,100,100,94.69,0.00283194672376361,1
2207,100,100,96.01,0.00288753407272089,1
2208,100,100,96.16,0.00291795229191051,1
2209,100,100,96.16,0.00290861466334004,1
2210,98.39,99.46,87.07,0.00282016696369767,1
2211,98.39,98.93,87.07,0.00271872635198628,1
2212,99.36,98.71,87.87,0.0026372638185101,1
2213,97.23,98.33,76.62,0.0024797638354514,1
2214,91.97,96.19,57.19,0.00217136593942584,0
2215,68.56,85.92,25.82,0.00120573896444839,0
2216,63.58,74.7,22.94,0.000284018015554389,0
2217,58.62,63.59,20.48,-0.000592334548360383,0
2218,52.96,58.39,18.1,-0.00144381085753653,0
2219,51.67,54.42,17.6,-0.00213479086462976,0
2220,49.68,51.44,16.83,-0.00271304801347488,0
2221,58.42,53.26,31.16,-0.00287185465313271,0
2222,58.42,55.51,31.16,-0.00296387846036582,0
2223,68.56,61.8,44.12,-0.00269574760643369,0
2224,69.22,65.4,44.84,-0.00243504901888635,0
2225,68.56,68.78,44.23,-0.00222293144318708,0
2226,70.54,69.44,46.61,-0.00197160932488551,0
2227,70.54,69.88,46.61,-0.00175216594634518,0
2228,78.83,73.3,55.79,-0.00130972735909667,0
